ano_mes,trimestre,qtd,qtd_indicador,cat3_1,cat3_2,cat3_3,cat3_4,cat3_5,cat3_6,cat4_1,cat4_2,cat4_3,cat10_1
202502,01T25,276,195,C1,B2,B3,B4,B5,C6,D1,D2,D3,C4
202502,01T25,401,388,B1,B2,B3,C4,C5,C6,C1,D2,B3,C5
202502,01T25,61,29,B1,C2,B3,A4,C5,A6,B1,D2,C3,C7
202502,01T25,81,13,C1,A2,C3,A4,C5,C6,D1,A2,A3,C4
202502,01T25,267,265,A1,B2,B3,B4,B5,C6,C1,D2,D3,C2
202502,01T25,130,106,B1,C2,C3,C4,B5,A6,D1,B2,B3,C1
202502,01T25,186,54,A1,A2,C3,A4,A5,A6,B1,A2,A3,C9
202502,01T25,535,535,B1,C2,A3,C4,A5,B6,B1,B2,A3,C6
202502,01T25,153,153,A1,C2,A3,C4,B5,B6,C1,B2,A3,C5
202502,01T25,79,66,B1,A2,B3,B4,A5,B6,C1,C2,C3,C3
202502,01T25,297,245,B1,A2,A3,C4,B5,A6,D1,B2,A3,C2
202502,01T25,49,7,C1,A2,B3,A4,C5,A6,A1,C2,C3,C10
202502,01T25,484,427,A1,C2,C3,B4,A5,B6,D1,C2,B3,C5
202502,01T25,141,120,B1,B2,C3,B4,B5,B6,D1,C2,B3,C4
202502,01T25,58,45,C1,C2,C3,A4,B5,B6,C1,B2,A3,C4
202502,01T25,71,42,B1,A2,B3,C4,C5,A6,D1,B2,D3,C1
202502,01T25,180,137,B1,A2,A3,C4,C5,A6,B1,C2,A3,C8
202502,01T25,193,71,B1,C2,C3,B4,C5,A6,C1,B2,B3,C6
202502,01T25,157,40,C1,A2,C3,C4,C5,A6,A1,A2,C3,C5
202502,01T25,38,29,A1,C2,C3,B4,C5,A6,A1,B2,B3,C5
202502,01T25,88,80,C1,A2,C3,C4,B5,B6,C1,D2,B3,C2
202502,01T25,191,129,C1,B2,A3,B4,C5,A6,B1,C2,B3,C8
202502,01T25,368,342,A1,C2,A3,A4,C5,B6,B1,D2,C3,C5
202502,01T25,218,90,B1,C2,C3,A4,C5,C6,D1,B2,C3,C3
202502,01T25,175,83,C1,B2,B3,A4,C5,A6,A1,A2,D3,C4
202502,01T25,214,197,B1,A2,C3,C4,A5,B6,A1,D2,C3,C7
202502,01T25,304,267,C1,B2,C3,B4,B5,B6,A1,C2,C3,C5
202502,01T25,130,101,C1,B2,A3,B4,C5,A6,C1,B2,C3,C2
202502,01T25,508,243,B1,A2,B3,A4,A5,C6,C1,C2,A3,C10
202502,01T25,110,53,B1,C2,B3,C4,C5,A6,B1,A2,A3,C10
202502,01T25,139,139,A1,B2,C3,B4,A5,A6,B1,D2,C3,C1
202502,01T25,325,196,B1,B2,B3,A4,A5,A6,B1,D2,C3,C10
202502,01T25,54,54,A1,C2,B3,C4,A5,C6,C1,B2,A3,C1
202502,01T25,190,37,C1,A2,C3,B4,C5,A6,D1,C2,C3,C4
202502,01T25,193,124,C1,C2,B3,A4,C5,C6,A1,B2,D3,C3
202502,01T25,162,156,A1,B2,B3,B4,A5,C6,D1,C2,C3,C5
202502,01T25,154,117,C1,A2,C3,C4,C5,A6,D1,D2,A3,C2
202502,01T25,88,71,B1,A2,A3,C4,B5,C6,D1,A2,B3,C6
202502,01T25,416,397,B1,C2,B3,C4,B5,A6,A1,A2,B3,C1
202502,01T25,739,610,B1,A2,C3,C4,A5,C6,B1,D2,C3,C8
202502,01T25,56,42,B1,A2,B3,C4,A5,B6,C1,A2,B3,C7
202502,01T25,17,17,A1,B2,A3,A4,C5,C6,A1,A2,A3,C6
202502,01T25,274,209,C1,C2,C3,A4,A5,B6,C1,D2,A3,C6
202502,01T25,59,59,B1,B2,B3,C4,A5,C6,A1,D2,D3,C1
202502,01T25,129,114,C1,A2,C3,A4,B5,B6,A1,D2,A3,C3
202502,01T25,145,139,A1,A2,B3,C4,A5,A6,A1,B2,B3,C2
202502,01T25,160,67,B1,A2,B3,C4,B5,A6,D1,C2,D3,C5
202502,01T25,194,147,B1,C2,C3,C4,B5,B6,A1,B2,D3,C6
202502,01T25,58,56,A1,B2,B3,A4,C5,C6,A1,C2,A3,C6
202502,01T25,150,131,A1,C2,B3,B4,B5,C6,D1,C2,C3,C4
202502,01T25,111,39,C1,B2,B3,A4,B5,C6,C1,A2,D3,C7
202502,01T25,214,205,A1,C2,A3,A4,B5,C6,B1,B2,B3,C5
202502,01T25,85,54,A1,A2,B3,B4,B5,C6,D1,A2,C3,C2
202502,01T25,312,264,A1,A2,B3,C4,C5,C6,D1,A2,A3,C1
202502,01T25,771,650,A1,C2,A3,C4,C5,A6,A1,A2,B3,C8
202502,01T25,55,36,C1,B2,B3,B4,B5,C6,A1,C2,B3,C10
202502,01T25,573,270,C1,A2,C3,B4,C5,B6,D1,A2,A3,C4
202502,01T25,172,141,C1,B2,C3,B4,A5,A6,C1,C2,B3,C4
202502,01T25,89,76,A1,A2,B3,A4,A5,B6,B1,C2,A3,C8
202502,01T25,282,267,B1,A2,B3,C4,A5,B6,D1,B2,A3,C1
202502,01T25,175,141,C1,B2,B3,C4,C5,C6,C1,C2,A3,C9
202502,01T25,56,53,C1,A2,B3,C4,B5,A6,A1,D2,C3,C2
202502,01T25,400,400,A1,A2,A3,C4,B5,C6,B1,D2,C3,C1
202503,01T25,247,95,C1,B2,C3,B4,C5,B6,C1,A2,D3,C3
202503,01T25,152,130,B1,C2,B3,B4,B5,A6,B1,A2,A3,C4
202503,01T25,474,278,A1,C2,B3,C4,B5,C6,D1,B2,D3,C9
202503,01T25,462,430,A1,C2,A3,B4,B5,A6,A1,D2,C3,C10
202503,01T25,749,222,C1,B2,B3,B4,C5,C6,A1,A2,D3,C10
202503,01T25,215,41,C1,A2,B3,B4,A5,B6,D1,A2,D3,C10
202503,01T25,29,6,C1,A2,C3,A4,C5,A6,C1,D2,D3,C6
202503,01T25,130,89,A1,B2,B3,B4,C5,B6,D1,B2,D3,C6
202503,01T25,403,403,A1,C2,A3,A4,C5,B6,A1,C2,C3,C4
202503,01T25,242,242,A1,B2,C3,A4,A5,A6,C1,C2,A3,C3
202503,01T25,1022,993,B1,B2,C3,B4,B5,C6,D1,D2,C3,C2
202503,01T25,167,159,A1,B2,B3,C4,B5,C6,B1,A2,A3,C8
202503,01T25,265,20,B1,A2,C3,A4,B5,C6,D1,A2,B3,C10
202503,01T25,345,301,A1,A2,B3,B4,B5,A6,D1,D2,C3,C4
202503,01T25,228,147,B1,B2,A3,B4,B5,A6,D1,A2,D3,C4
202503,01T25,219,143,A1,A2,A3,A4,C5,C6,D1,C2,D3,C3
202503,01T25,198,198,A1,B2,A3,A4,B5,C6,B1,D2,D3,C5
202503,01T25,178,115,A1,B2,C3,A4,C5,A6,A1,C2,D3,C6
202503,01T25,265,234,C1,A2,C3,B4,A5,C6,A1,B2,D3,C2
202503,01T25,275,65,C1,A2,C3,A4,B5,A6,C1,B2,C3,C4
202503,01T25,135,114,A1,A2,C3,A4,B5,B6,C1,D2,D3,C5
202503,01T25,8,8,A1,A2,A3,C4,B5,C6,B1,D2,D3,C2
202503,01T25,191,104,C1,C2,B3,C4,C5,A6,A1,D2,D3,C10
202503,01T25,114,91,A1,B2,C3,C4,C5,C6,D1,B2,C3,C6
202503,01T25,44,44,A1,C2,B3,C4,B5,B6,A1,A2,D3,C7
202503,01T25,220,155,C1,A2,B3,B4,B5,A6,C1,B2,C3,C2
202503,01T25,566,349,A1,A2,C3,B4,A5,C6,A1,A2,D3,C6
202503,01T25,33,33,C1,A2,C3,C4,A5,C6,A1,D2,A3,C2
202503,01T25,137,106,B1,A2,B3,A4,C5,C6,C1,B2,C3,C1
202503,01T25,331,176,B1,A2,A3,A4,A5,A6,A1,C2,C3,C9
202503,01T25,249,186,A1,C2,C3,B4,A5,C6,C1,C2,D3,C6
202503,01T25,302,226,C1,C2,B3,C4,C5,B6,D1,D2,B3,C6
202503,01T25,110,31,C1,A2,B3,B4,B5,B6,C1,A2,D3,C7
202503,01T25,140,140,A1,C2,B3,C4,A5,C6,A1,D2,D3,C5
202503,01T25,866,794,A1,C2,B3,A4,B5,B6,C1,C2,D3,C5
202503,01T25,17,16,A1,A2,B3,C4,C5,B6,A1,B2,C3,C9
202503,01T25,122,85,B1,A2,C3,B4,A5,A6,C1,B2,C3,C4
202503,01T25,184,184,C1,C2,C3,B4,C5,B6,A1,C2,A3,C1
202503,01T25,81,27,C1,B2,C3,B4,B5,A6,B1,A2,D3,C4
202503,01T25,13,8,C1,A2,C3,A4,B5,C6,C1,C2,C3,C4
202503,01T25,678,678,A1,A2,A3,B4,A5,C6,B1,A2,C3,C3
202503,01T25,99,73,A1,A2,C3,A4,C5,B6,B1,D2,C3,C6
202503,01T25,134,126,B1,C2,B3,A4,B5,B6,D1,D2,A3,C3
202503,01T25,428,415,B1,A2,C3,B4,A5,C6,D1,C2,A3,C1
202503,01T25,714,317,A1,A2,B3,B4,A5,C6,B1,A2,C3,C10
202503,01T25,730,723,B1,C2,A3,C4,C5,C6,C1,B2,A3,C6
202503,01T25,523,275,C1,B2,A3,C4,C5,B6,D1,A2,C3,C9
202503,01T25,76,12,C1,A2,B3,A4,C5,C6,C1,D2,D3,C10
202503,01T25,269,110,A1,A2,C3,B4,C5,B6,C1,C2,C3,C9
202503,01T25,324,196,A1,A2,B3,A4,B5,A6,A1,D2,B3,C10
202503,01T25,760,305,B1,A2,A3,B4,B5,A6,C1,B2,B3,C10
202503,01T25,140,140,B1,C2,A3,B4,B5,C6,C1,B2,B3,C3
202503,01T25,395,264,C1,B2,A3,A4,C5,B6,D1,C2,D3,C3
202503,01T25,514,476,C1,B2,A3,C4,C5,B6,C1,D2,D3,C7
202503,01T25,12,12,A1,B2,C3,A4,A5,C6,A1,B2,B3,C2
202503,01T25,97,97,A1,C2,A3,B4,A5,A6,D1,D2,B3,C1
202503,01T25,115,115,B1,A2,A3,C4,B5,C6,A1,C2,C3,C2
202503,01T25,377,309,B1,A2,C3,B4,B5,B6,B1,A2,A3,C3
202503,01T25,179,173,C1,C2,B3,B4,A5,B6,A1,B2,D3,C3
202503,01T25,1052,316,C1,A2,C3,B4,A5,A6,D1,B2,A3,C6
202503,01T25,367,342,A1,B2,A3,C4,B5,A6,B1,B2,D3,C9
202503,01T25,62,60,C1,A2,B3,C4,B5,C6,A1,B2,A3,C6
202503,01T25,740,740,A1,C2,C3,A4,C5,C6,A1,D2,B3,C2
202503,01T25,47,34,B1,A2,C3,A4,B5,A6,A1,B2,C3,C2
202503,01T25,509,427,C1,B2,A3,B4,B5,A6,B1,B2,B3,C6
202503,01T25,478,356,B1,C2,B3,C4,A5,C6,D1,B2,B3,C9
202503,01T25,151,151,B1,B2,A3,A4,B5,A6,B1,D2,A3,C3
202503,01T25,192,126,B1,B2,B3,B4,A5,A6,D1,A2,D3,C4
202503,01T25,220,149,A1,B2,C3,B4,C5,A6,C1,D2,B3,C8
202503,01T25,111,97,C1,B2,A3,A4,A5,A6,C1,B2,B3,C3
202503,01T25,281,235,C1,C2,C3,A4,A5,A6,B1,B2,A3,C2
202503,01T25,86,44,B1,B2,A3,A4,A5,A6,B1,C2,D3,C9
202503,01T25,67,59,A1,A2,B3,A4,A5,C6,A1,C2,A3,C9
202503,01T25,57,17,B1,A2,C3,A4,B5,A6,C1,A2,C3,C5
202503,01T25,604,425,C1,A2,B3,B4,A5,C6,D1,B2,D3,C3
202503,01T25,388,388,B1,A2,A3,B4,C5,B6,B1,D2,B3,C4
202503,01T25,407,374,B1,B2,B3,C4,A5,C6,C1,B2,B3,C9
202503,01T25,87,82,C1,C2,A3,C4,B5,B6,A1,A2,D3,C6
202503,01T25,672,649,A1,C2,C3,C4,A5,B6,B1,B2,D3,C9
202503,01T25,42,42,A1,A2,A3,C4,C5,C6,A1,B2,C3,C5
202503,01T25,60,50,C1,C2,A3,B4,B5,A6,B1,C2,A3,C9
202503,01T25,632,447,C1,A2,B3,B4,B5,B6,A1,B2,D3,C4
202503,01T25,149,10,C1,A2,A3,A4,B5,A6,D1,A2,D3,C8
202503,01T25,16,9,C1,A2,B3,B4,B5,A6,B1,B2,C3,C6
202503,01T25,368,312,B1,C2,B3,B4,B5,B6,B1,A2,A3,C7
202503,01T25,168,129,A1,A2,A3,B4,B5,A6,D1,A2,A3,C3
202503,01T25,7,7,A1,B2,C3,B4,C5,A6,B1,B2,C3,C2
202503,01T25,262,58,B1,B2,C3,A4,A5,C6,D1,A2,B3,C10
202503,01T25,51,41,C1,C2,B3,C4,C5,B6,C1,B2,C3,C7
202503,01T25,13,13,A1,C2,B3,C4,A5,B6,D1,A2,C3,C5
202503,01T25,126,109,C1,A2,B3,B4,A5,A6,B1,C2,D3,C1
202503,01T25,134,122,C1,A2,C3,B4,A5,A6,A1,D2,D3,C3
202503,01T25,230,230,B1,B2,C3,C4,A5,C6,A1,D2,D3,C4
202503,01T25,1472,664,A1,B2,C3,A4,B5,A6,C1,D2,C3,C9
202503,01T25,168,168,B1,C2,A3,A4,C5,C6,A1,C2,A3,C3
202503,01T25,187,169,A1,B2,C3,A4,C5,C6,C1,A2,A3,C2
202503,01T25,158,124,B1,C2,B3,B4,C5,B6,D1,C2,D3,C2
202503,01T25,1281,1281,B1,B2,A3,C4,B5,B6,C1,A2,B3,C2
202503,01T25,128,121,C1,B2,A3,C4,B5,C6,D1,C2,C3,C4
202503,01T25,219,149,A1,C2,C3,A4,A5,C6,A1,C2,D3,C8
202503,01T25,112,77,A1,C2,C3,A4,B5,C6,B1,B2,D3,C6
202503,01T25,15,15,A1,C2,A3,A4,A5,C6,C1,D2,C3,C1
202503,01T25,117,62,C1,C2,B3,B4,A5,A6,A1,C2,C3,C10
202503,01T25,7,7,B1,B2,B3,B4,B5,A6,C1,B2,B3,C5
202503,01T25,33,33,A1,C2,B3,A4,A5,B6,A1,A2,C3,C1
202503,01T25,87,51,B1,A2,A3,B4,C5,A6,B1,A2,A3,C7
202503,01T25,37,37,A1,B2,A3,C4,A5,C6,C1,D2,A3,C10
202503,01T25,75,32,B1,A2,B3,A4,B5,A6,C1,A2,A3,C5
202503,01T25,272,272,C1,A2,A3,A4,A5,B6,B1,C2,B3,C2
202503,01T25,130,126,B1,A2,B3,B4,A5,C6,C1,C2,A3,C4
202503,01T25,160,105,C1,A2,C3,A4,A5,B6,A1,C2,A3,C10
202503,01T25,372,275,C1,C2,A3,B4,C5,C6,D1,D2,A3,C9
202503,01T25,73,45,C1,C2,A3,C4,C5,C6,C1,A2,C3,C7
202503,01T25,598,598,C1,B2,B3,B4,A5,B6,C1,B2,B3,C1
202503,01T25,83,83,C1,C2,A3,C4,B5,B6,A1,C2,D3,C5
202503,01T25,180,119,C1,A2,A3,A4,B5,B6,B1,D2,C3,C10
202503,01T25,0,0,C1,A2,B3,B4,B5,A6,C1,A2,B3,C1
202503,01T25,128,124,A1,C2,C3,B4,A5,A6,B1,D2,C3,C4
202503,01T25,105,43,A1,A2,C3,B4,A5,A6,A1,B2,D3,C10
202503,01T25,377,377,B1,B2,A3,C4,C5,A6,B1,C2,B3,C6
202503,01T25,78,20,B1,C2,C3,A4,A5,C6,B1,B2,D3,C10
202503,01T25,176,48,C1,C2,B3,C4,C5,A6,D1,C2,D3,C9
202503,01T25,792,772,A1,C2,B3,A4,A5,A6,C1,D2,A3,C5
202503,01T25,164,164,A1,B2,C3,B4,A5,B6,A1,D2,A3,C4
202503,01T25,79,79,B1,B2,B3,A4,B5,B6,B1,C2,C3,C3
202503,01T25,344,344,A1,B2,C3,B4,B5,B6,B1,C2,A3,C5
202503,01T25,16,16,C1,C2,B3,B4,B5,B6,C1,D2,B3,C2
202503,01T25,5,5,B1,C2,B3,C4,C5,A6,D1,B2,B3,C3
202503,01T25,441,339,C1,B2,B3,C4,B5,C6,B1,B2,B3,C10
202503,01T25,126,106,B1,B2,A3,C4,B5,C6,D1,A2,C3,C5
202503,01T25,317,186,B1,B2,C3,A4,C5,C6,C1,C2,A3,C9
202503,01T25,26,16,C1,B2,A3,A4,B5,C6,B1,A2,D3,C5
202503,01T25,255,208,C1,A2,B3,C4,C5,C6,D1,D2,B3,C4
202503,01T25,190,162,A1,A2,C3,C4,C5,B6,D1,C2,B3,C3
202503,01T25,518,272,C1,C2,B3,C4,A5,A6,C1,B2,C3,C8
202503,01T25,28,25,B1,B2,C3,A4,C5,C6,A1,A2,B3,C3
202503,01T25,63,53,C1,A2,A3,B4,C5,A6,B1,C2,A3,C4
202503,01T25,282,282,A1,B2,C3,C4,A5,C6,B1,C2,A3,C7
202503,01T25,201,201,C1,B2,C3,B4,B5,B6,A1,C2,A3,C2
202503,01T25,50,30,C1,A2,B3,B4,B5,A6,D1,B2,A3,C3
202503,01T25,355,240,A1,A2,B3,A4,C5,A6,A1,C2,B3,C8
202503,01T25,181,34,B1,C2,C3,B4,C5,B6,B1,A2,D3,C10
202503,01T25,68,54,C1,A2,A3,C4,A5,C6,D1,A2,D3,C3
202503,01T25,152,111,C1,C2,C3,B4,B5,B6,D1,A2,C3,C2
202503,01T25,410,370,A1,B2,A3,C4,C5,C6,C1,C2,B3,C8
202503,01T25,409,280,B1,C2,C3,B4,C5,A6,B1,A2,A3,C3
202503,01T25,549,534,B1,B2,C3,B4,C5,B6,C1,A2,A3,C1
202503,01T25,34,27,C1,B2,B3,A4,C5,A6,A1,D2,B3,C7
202503,01T25,158,137,C1,C2,C3,C4,B5,C6,B1,B2,C3,C4
202503,01T25,2,2,C1,C2,C3,B4,C5,C6,D1,C2,B3,C4
202503,01T25,444,115,C1,B2,C3,A4,A5,C6,B1,A2,D3,C9
202503,01T25,64,64,A1,C2,C3,C4,C5,B6,A1,C2,B3,C4
202503,01T25,875,875,B1,B2,C3,C4,B5,A6,B1,B2,B3,C2
202503,01T25,875,875,C1,C2,B3,B4,B5,B6,A1,B2,A3,C3
202503,01T25,182,171,B1,A2,B3,C4,C5,C6,D1,C2,B3,C2
202503,01T25,36,26,B1,A2,B3,A4,C5,B6,B1,D2,D3,C5
202503,01T25,424,409,A1,B2,B3,A4,C5,B6,C1,B2,B3,C2
202503,01T25,124,109,A1,A2,A3,B4,B5,A6,A1,A2,A3,C7
202503,01T25,7,6,C1,A2,B3,B4,C5,C6,A1,C2,D3,C7
202503,01T25,157,141,B1,A2,C3,C4,B5,B6,B1,D2,A3,C9
202503,01T25,84,53,C1,C2,C3,A4,C5,A6,A1,D2,A3,C8
202503,01T25,17,16,A1,B2,B3,C4,C5,A6,B1,A2,B3,C10
202503,01T25,397,397,B1,C2,A3,B4,A5,C6,A1,C2,D3,C1
202503,01T25,96,33,B1,A2,C3,C4,C5,A6,D1,D2,D3,C6
202503,01T25,424,424,B1,C2,C3,C4,C5,C6,B1,A2,A3,C2
202503,01T25,349,349,B1,C2,A3,B4,C5,C6,A1,C2,B3,C4
202503,01T25,323,40,C1,B2,C3,B4,C5,C6,D1,C2,D3,C9
202503,01T25,50,49,B1,C2,B3,B4,B5,A6,C1,D2,B3,C3
202503,01T25,102,89,C1,B2,A3,C4,C5,B6,D1,A2,C3,C1
202503,01T25,813,189,B1,A2,C3,B4,B5,C6,B1,A2,D3,C8
202503,01T25,136,124,B1,B2,B3,A4,B5,A6,B1,A2,B3,C1
202503,01T25,104,104,B1,C2,A3,B4,B5,C6,C1,C2,C3,C1
202503,01T25,215,215,B1,C2,A3,A4,B5,A6,C1,D2,A3,C1
202503,01T25,260,145,B1,A2,C3,C4,B5,C6,D1,A2,A3,C6
202503,01T25,210,210,A1,A2,A3,A4,C5,C6,A1,B2,A3,C1
202503,01T25,385,356,B1,B2,B3,C4,C5,B6,A1,A2,D3,C2
202503,01T25,86,73,A1,B2,C3,A4,B5,C6,D1,D2,A3,C8
202503,01T25,208,208,A1,A2,A3,C4,A5,B6,B1,C2,D3,C8
202503,01T25,31,29,B1,A2,B3,C4,A5,A6,D1,B2,B3,C1
202503,01T25,36,30,A1,C2,A3,B4,B5,A6,B1,A2,D3,C7
202503,01T25,4,4,A1,C2,C3,A4,C5,B6,C1,C2,B3,C10
202503,01T25,110,110,C1,C2,B3,C4,B5,A6,A1,D2,B3,C5
202503,01T25,20,14,C1,A2,C3,A4,A5,B6,B1,A2,D3,C2
202503,01T25,306,297,B1,A2,B3,B4,C5,C6,D1,B2,A3,C1
202503,01T25,29,29,C1,B2,A3,B4,A5,A6,D1,A2,A3,C1
202503,01T25,510,236,C1,C2,B3,B4,C5,A6,B1,C2,C3,C8
202503,01T25,19,16,A1,C2,A3,A4,A5,A6,D1,D2,D3,C7
202503,01T25,36,36,A1,B2,C3,A4,B5,C6,B1,B2,C3,C1
202503,01T25,297,245,B1,A2,A3,C4,A5,A6,D1,A2,D3,C2
202503,01T25,188,105,C1,B2,C3,C4,C5,C6,A1,A2,C3,C7
202503,01T25,708,523,B1,B2,C3,A4,C5,B6,D1,D2,C3,C4
202503,01T25,660,660,A1,B2,A3,C4,B5,C6,A1,D2,B3,C4
202503,01T25,428,348,A1,C2,C3,A4,B5,A6,A1,B2,C3,C4
202503,01T25,283,254,B1,C2,A3,A4,B5,A6,C1,B2,A3,C4
202503,01T25,261,234,A1,B2,B3,A4,C5,C6,B1,B2,C3,C5
202503,01T25,16,10,C1,B2,B3,B4,B5,A6,B1,B2,C3,C8
202503,01T25,1235,711,A1,C2,C3,C4,C5,A6,D1,C2,A3,C9
202503,01T25,254,242,A1,C2,A3,B4,A5,A6,C1,C2,A3,C8
202503,01T25,14,14,A1,C2,B3,B4,A5,A6,C1,A2,A3,C1
202503,01T25,716,488,A1,C2,B3,A4,A5,C6,D1,B2,A3,C10
202504,02T25,183,132,A1,C2,C3,B4,A5,A6,D1,C2,C3,C5
202504,02T25,206,127,C1,C2,B3,A4,C5,C6,A1,D2,D3,C5
202504,02T25,296,269,A1,C2,B3,A4,B5,B6,B1,C2,C3,C6
202504,02T25,210,56,B1,A2,C3,B4,A5,A6,D1,B2,D3,C6
202504,02T25,360,360,A1,B2,A3,C4,C5,C6,C1,D2,B3,C3
202504,02T25,159,51,A1,C2,C3,B4,A5,A6,D1,A2,D3,C8
202504,02T25,528,132,C1,C2,C3,A4,B5,A6,A1,D2,C3,C10
202504,02T25,15,15,A1,A2,C3,A4,A5,B6,A1,D2,A3,C7
202504,02T25,326,152,C1,B2,B3,B4,C5,B6,B1,C2,D3,C7
202504,02T25,1070,717,A1,A2,B3,A4,C5,C6,D1,C2,D3,C2
202504,02T25,143,86,A1,B2,C3,B4,C5,B6,B1,B2,D3,C8
202504,02T25,345,127,A1,A2,C3,B4,B5,B6,B1,B2,D3,C9
202504,02T25,141,122,B1,C2,C3,B4,B5,C6,B1,B2,A3,C5
202504,02T25,698,184,C1,C2,C3,C4,C5,B6,C1,B2,D3,C7
202504,02T25,177,140,B1,B2,C3,A4,C5,A6,C1,D2,A3,C6
202504,02T25,26,25,C1,B2,C3,B4,A5,C6,C1,D2,B3,C4
202504,02T25,148,114,B1,B2,A3,B4,A5,B6,A1,A2,D3,C10
202504,02T25,1350,1152,C1,B2,B3,C4,C5,B6,B1,D2,B3,C10
202504,02T25,384,255,C1,B2,C3,C4,A5,A6,C1,B2,C3,C5
202504,02T25,123,103,C1,B2,A3,C4,A5,C6,D1,D2,D3,C8
202504,02T25,340,320,B1,C2,A3,B4,A5,B6,D1,C2,B3,C5
202504,02T25,104,38,B1,B2,C3,A4,C5,B6,B1,A2,B3,C9
202504,02T25,286,286,B1,B2,B3,B4,A5,C6,B1,B2,C3,C3
202504,02T25,93,57,B1,C2,B3,A4,C5,C6,D1,A2,B3,C3
202504,02T25,121,121,C1,C2,A3,C4,A5,B6,A1,A2,C3,C5
202504,02T25,12,10,C1,B2,A3,A4,C5,C6,B1,A2,A3,C5
202504,02T25,744,422,C1,C2,A3,C4,C5,A6,B1,A2,D3,C3
202504,02T25,158,153,B1,C2,B3,C4,A5,A6,B1,C2,D3,C2
202504,02T25,84,28,A1,C2,B3,B4,C5,A6,D1,A2,A3,C9
202504,02T25,632,112,B1,A2,B3,B4,C5,C6,D1,A2,B3,C10
202504,02T25,551,352,A1,C2,B3,B4,C5,B6,A1,B2,B3,C10
202504,02T25,415,414,A1,B2,C3,B4,C5,B6,B1,B2,A3,C4
202504,02T25,245,215,B1,C2,A3,B4,C5,A6,A1,B2,C3,C3
202504,02T25,525,234,B1,A2,C3,C4,A5,C6,D1,C2,C3,C8
202504,02T25,240,198,A1,B2,B3,B4,C5,B6,D1,C2,C3,C4
202504,02T25,285,162,B1,A2,A3,B4,C5,B6,C1,C2,A3,C9
202504,02T25,519,457,A1,B2,C3,B4,C5,C6,D1,D2,D3,C2
202504,02T25,10,8,B1,A2,B3,C4,B5,C6,B1,A2,C3,C5
202504,02T25,166,34,C1,A2,C3,B4,C5,C6,C1,C2,A3,C9
202504,02T25,101,50,B1,B2,A3,B4,B5,C6,C1,C2,D3,C10
202504,02T25,4,4,B1,C2,C3,B4,B5,B6,C1,A2,A3,C7
202504,02T25,730,330,A1,B2,B3,B4,A5,A6,D1,A2,C3,C10
202504,02T25,111,17,B1,C2,C3,A4,C5,A6,D1,A2,C3,C4
202504,02T25,277,277,A1,C2,A3,A4,A5,C6,A1,D2,B3,C6
202504,02T25,37,22,C1,C2,A3,A4,B5,A6,C1,C2,D3,C3
202504,02T25,158,63,C1,B2,B3,A4,A5,A6,C1,A2,B3,C6
202504,02T25,67,21,B1,B2,C3,A4,A5,C6,B1,B2,B3,C10
202504,02T25,242,238,B1,C2,C3,C4,A5,A6,A1,C2,B3,C4
202504,02T25,160,59,C1,A2,C3,A4,B5,A6,D1,D2,B3,C3
202504,02T25,116,115,A1,C2,A3,C4,B5,C6,C1,C2,B3,C8
202504,02T25,64,63,B1,A2,A3,B4,C5,A6,C1,D2,A3,C3
202504,02T25,42,32,C1,A2,C3,B4,A5,A6,A1,C2,A3,C7
202504,02T25,129,108,A1,A2,C3,B4,B5,A6,D1,D2,B3,C1
202504,02T25,64,40,C1,B2,B3,A4,B5,C6,B1,A2,D3,C1
202504,02T25,53,50,C1,C2,A3,B4,A5,A6,D1,D2,C3,C5
202504,02T25,112,83,C1,B2,B3,A4,B5,A6,D1,B2,A3,C1
202504,02T25,348,339,C1,C2,A3,C4,B5,C6,A1,A2,B3,C4
202504,02T25,292,292,A1,B2,A3,B4,B5,C6,A1,C2,D3,C1
202504,02T25,463,358,B1,A2,C3,B4,B5,A6,C1,D2,C3,C1
202504,02T25,197,173,B1,B2,A3,C4,A5,C6,D1,A2,A3,C8
202504,02T25,854,734,B1,C2,C3,B4,B5,C6,D1,D2,A3,C4
202504,02T25,432,432,C1,A2,A3,B4,A5,B6,A1,D2,A3,C3
202504,02T25,178,115,C1,A2,A3,C4,C5,B6,C1,C2,A3,C10
202504,02T25,720,591,B1,B2,B3,A4,B5,C6,A1,B2,B3,C6
202504,02T25,223,75,C1,A2,B3,A4,C5,B6,B1,B2,A3,C8
202504,02T25,25,25,C1,C2,A3,A4,A5,B6,B1,D2,B3,C2
202504,02T25,961,961,B1,C2,A3,A4,A5,B6,A1,D2,C3,C2
202504,02T25,135,134,A1,A2,A3,A4,A5,B6,A1,A2,B3,C5
202504,02T25,124,95,C1,B2,A3,C4,B5,C6,D1,A2,C3,C1
202504,02T25,105,87,A1,A2,B3,B4,B5,A6,A1,B2,C3,C5
202504,02T25,480,313,C1,C2,A3,A4,B5,A6,C1,B2,D3,C2
202504,02T25,0,0,B1,A2,A3,C4,C5,A6,C1,A2,A3,C2
202504,02T25,140,89,A1,B2,A3,C4,B5,A6,B1,A2,D3,C9
202504,02T25,51,28,A1,B2,B3,B4,B5,C6,D1,A2,C3,C7
202504,02T25,213,141,C1,C2,C3,C4,B5,B6,A1,A2,C3,C5
202504,02T25,144,144,B1,C2,A3,C4,C5,B6,B1,C2,B3,C1
